Artist,Title,Estimate,Price,Date,URL
"A group of cold painted bronze figures of animals, 20th century",,GBP 100 - 200,GBP 184,5 OCT – 28 JAN 2010,https://www.christies.com/en/lot/lot-469120?ldp_breadcrumb=back
"Two Italian white marble busts, late 19th century",,GBP 20 - 200,GBP 92,5 OCT – 28 JAN 2010,https://www.christies.com/en/lot/lot-469121?ldp_breadcrumb=back
"A Continental enamel box, 18th century",,GBP 20 - 100,GBP 207,5 OCT – 28 JAN 2010,https://www.christies.com/en/lot/lot-469122?ldp_breadcrumb=back
A pair of gilt metal models of sphinxes,,GBP 100 - 200,GBP 58,5 OCT – 28 JAN 2010,https://www.christies.com/en/lot/lot-469123?ldp_breadcrumb=back
"A gilt metal-mounted ebonised wooden cigar dispenser, 19th century",,GBP 50 - 100,GBP 69,5 OCT – 28 JAN 2010,https://www.christies.com/en/lot/lot-469124?ldp_breadcrumb=back
Coenraet Decker,,GBP 100 - 200,GBP 75,7 OCT – 28 JAN 2010,https://www.christies.com/en/lot/lot-469365?ldp_breadcrumb=back
Basilius Besler,,GBP 300 - 500,"GBP 1,093",7 OCT – 28 JAN 2010,https://www.christies.com/en/lot/lot-469367?ldp_breadcrumb=back
Basilius Besler,,GBP 400 - 600,GBP 437,7 OCT – 28 JAN 2010,https://www.christies.com/en/lot/lot-469368?ldp_breadcrumb=back
Basilius Besler,,GBP 400 - 600,"GBP 1,323",7 OCT – 28 JAN 2010,https://www.christies.com/en/lot/lot-469369?ldp_breadcrumb=back
John Baptist Jackson,,"GBP 800 - 1,200",GBP 920,7 OCT – 28 JAN 2010,https://www.christies.com/en/lot/lot-469370?ldp_breadcrumb=back
After George Stubbs,,GBP 400 - 600,GBP 518,7 OCT – 28 JAN 2010,https://www.christies.com/en/lot/lot-469371?ldp_breadcrumb=back
After Nicholas Poussin,,GBP 200 - 400,GBP 403,7 OCT – 28 JAN 2010,https://www.christies.com/en/lot/lot-469372?ldp_breadcrumb=back
Bartoloméo Nerici,,GBP 25 - 200,GBP 53,7 OCT – 28 JAN 2010,https://www.christies.com/en/lot/lot-469374?ldp_breadcrumb=back
"Continental School, 18th Century",,GBP 300 - 400,GBP 437,7 OCT – 28 JAN 2010,https://www.christies.com/en/lot/lot-469375?ldp_breadcrumb=back
After Adriaen van Ostade,,GBP 25 - 200,GBP 58,7 OCT – 28 JAN 2010,https://www.christies.com/en/lot/lot-469379?ldp_breadcrumb=back
After Henry Singleton,,GBP 300 - 400,GBP 322,7 OCT – 28 JAN 2010,https://www.christies.com/en/lot/lot-469382?ldp_breadcrumb=back
After Mario di Fiori,,GBP 300 - 500,GBP 322,7 OCT – 28 JAN 2010,https://www.christies.com/en/lot/lot-469384?ldp_breadcrumb=back
After Francesco Zucharelli,,GBP 200 - 400,GBP 207,7 OCT – 28 JAN 2010,https://www.christies.com/en/lot/lot-469388?ldp_breadcrumb=back
After George Morland,,GBP 200 - 400,GBP 437,7 OCT – 28 JAN 2010,https://www.christies.com/en/lot/lot-469390?ldp_breadcrumb=back
"After Sir Joshua Reynolds, R. A.",,GBP 100 - 200,GBP 75,7 OCT – 28 JAN 2010,https://www.christies.com/en/lot/lot-469392?ldp_breadcrumb=back
After Walker,,GBP 300 - 500,"GBP 1,093",7 OCT – 28 JAN 2010,https://www.christies.com/en/lot/lot-469394?ldp_breadcrumb=back
Continental School,,"GBP 1,200 - 1,500","GBP 1,265",7 OCT – 28 JAN 2010,https://www.christies.com/en/lot/lot-469395?ldp_breadcrumb=back
After Hans Holbein,,GBP 25 - 200,GBP 69,7 OCT – 28 JAN 2010,https://www.christies.com/en/lot/lot-469396?ldp_breadcrumb=back
After B. Broughton,,GBP 25 - 200,GBP 86,7 OCT – 28 JAN 2010,https://www.christies.com/en/lot/lot-469397?ldp_breadcrumb=back
After Lady Diana Beauclerk,,GBP 200 - 300,GBP 207,7 OCT – 28 JAN 2010,https://www.christies.com/en/lot/lot-469398?ldp_breadcrumb=back
After Angelica Kauffman,,GBP 200 - 400,GBP 552,7 OCT – 28 JAN 2010,https://www.christies.com/en/lot/lot-469399?ldp_breadcrumb=back
After William Artaud,,GBP 200 - 400,GBP 184,7 OCT – 28 JAN 2010,https://www.christies.com/en/lot/lot-469400?ldp_breadcrumb=back
After Giovanni Battista Cipriani,,GBP 300 - 500,GBP 978,7 OCT – 28 JAN 2010,https://www.christies.com/en/lot/lot-469401?ldp_breadcrumb=back
Jean Baptiste Chatelain,Storm and Calm,GBP 200 - 400,GBP 219,7 OCT – 28 JAN 2010,https://www.christies.com/en/lot/lot-469406?ldp_breadcrumb=back
"English School, 18th Century",,GBP 25 - 200,GBP 207,7 OCT – 28 JAN 2010,https://www.christies.com/en/lot/lot-469407?ldp_breadcrumb=back
A Collection,,GBP 100 - 200,GBP 98,7 OCT – 28 JAN 2010,https://www.christies.com/en/lot/lot-469408?ldp_breadcrumb=back
"After Joseph Mallord William Turner, R. A.",,GBP 200 - 400,GBP 230,7 OCT – 28 JAN 2010,https://www.christies.com/en/lot/lot-469409?ldp_breadcrumb=back
After Jacques Vanloo,,GBP 25 - 200,GBP 184,7 OCT – 28 JAN 2010,https://www.christies.com/en/lot/lot-469410?ldp_breadcrumb=back
A Large Collection,,GBP 250 - 350,GBP 863,7 OCT – 28 JAN 2010,https://www.christies.com/en/lot/lot-469411?ldp_breadcrumb=back
After John Hoppner,,GBP 200 - 400,GBP 483,7 OCT – 28 JAN 2010,https://www.christies.com/en/lot/lot-469415?ldp_breadcrumb=back
"English School, 19th Century",,GBP 200 - 400,GBP 748,7 OCT – 28 JAN 2010,https://www.christies.com/en/lot/lot-469416?ldp_breadcrumb=back
William Hogarth,,GBP 200 - 300,GBP 299,7 OCT – 28 JAN 2010,https://www.christies.com/en/lot/lot-469417?ldp_breadcrumb=back
William Hogarth,,GBP 400 - 600,GBP 483,7 OCT – 28 JAN 2010,https://www.christies.com/en/lot/lot-469418?ldp_breadcrumb=back
After William Hogarth,,GBP 200 - 300,GBP 368,7 OCT – 28 JAN 2010,https://www.christies.com/en/lot/lot-469419?ldp_breadcrumb=back
After William Hogarth,,GBP 600 - 800,GBP 690,7 OCT – 28 JAN 2010,https://www.christies.com/en/lot/lot-469420?ldp_breadcrumb=back
James Gillray,,GBP 25 - 200,GBP 161,7 OCT – 28 JAN 2010,https://www.christies.com/en/lot/lot-469422?ldp_breadcrumb=back
James Gillray,,GBP 400 - 600,GBP 748,7 OCT – 28 JAN 2010,https://www.christies.com/en/lot/lot-469423?ldp_breadcrumb=back
Thomas Rowlandson,,GBP 200 - 300,GBP 230,7 OCT – 28 JAN 2010,https://www.christies.com/en/lot/lot-469424?ldp_breadcrumb=back
Thomas Rowlandson,,GBP 400 - 600,GBP 345,7 OCT – 28 JAN 2010,https://www.christies.com/en/lot/lot-469425?ldp_breadcrumb=back
Thomas Rowlandson,,GBP 200 - 300,GBP 207,7 OCT – 28 JAN 2010,https://www.christies.com/en/lot/lot-469427?ldp_breadcrumb=back
"After Philip John Reinagle, A. R. A.",,GBP 200 - 300,GBP 483,7 OCT – 28 JAN 2010,https://www.christies.com/en/lot/lot-469428?ldp_breadcrumb=back
A Collection,,GBP 500 - 700,GBP 518,7 OCT – 28 JAN 2010,https://www.christies.com/en/lot/lot-469429?ldp_breadcrumb=back
John Gould and H. C. Richter,,GBP 150 - 250,GBP 115,7 OCT – 28 JAN 2010,https://www.christies.com/en/lot/lot-469433?ldp_breadcrumb=back
After Charles Vernier,,GBP 200 - 400,GBP 322,7 OCT – 28 JAN 2010,https://www.christies.com/en/lot/lot-469435?ldp_breadcrumb=back
After William Heath,,GBP 400 - 600,GBP 460,7 OCT – 28 JAN 2010,https://www.christies.com/en/lot/lot-469436?ldp_breadcrumb=back
A large Collection,,"GBP 3,000 - 4,000","GBP 6,900",7 OCT – 28 JAN 2010,https://www.christies.com/en/lot/lot-469437?ldp_breadcrumb=back
Isaac Robert and George Cruikshank,Ups and Downs of Life in London (Abbey Life 281),GBP 200 - 400,GBP 207,7 OCT – 28 JAN 2010,https://www.christies.com/en/lot/lot-469438?ldp_breadcrumb=back
E. Gould,,GBP 250 - 350,GBP 276,7 OCT – 28 JAN 2010,https://www.christies.com/en/lot/lot-469442?ldp_breadcrumb=back
After Anne Townshend,,GBP 25 - 200,GBP 35,7 OCT – 28 JAN 2010,https://www.christies.com/en/lot/lot-469449?ldp_breadcrumb=back
"After William Hamilton, R. A.",,GBP 25 - 200,GBP 109,7 OCT – 28 JAN 2010,https://www.christies.com/en/lot/lot-469450?ldp_breadcrumb=back
A Collection,,GBP 200 - 300,GBP 207,7 OCT – 28 JAN 2010,https://www.christies.com/en/lot/lot-469451?ldp_breadcrumb=back
"After William Owen, R. A.",,GBP 25 - 200,GBP 23,7 OCT – 28 JAN 2010,https://www.christies.com/en/lot/lot-469452?ldp_breadcrumb=back
"After George Landseer, A. R. A.",,GBP 25 - 200,GBP 81,7 OCT – 28 JAN 2010,https://www.christies.com/en/lot/lot-469453?ldp_breadcrumb=back
After Albert Joseph Moore,,GBP 25 - 200,GBP 184,7 OCT – 28 JAN 2010,https://www.christies.com/en/lot/lot-469457?ldp_breadcrumb=back
After Herbert Dicksee,,GBP 200 - 300,GBP 207,7 OCT – 28 JAN 2010,https://www.christies.com/en/lot/lot-469460?ldp_breadcrumb=back
James Abbott McNeill Whistler,,GBP 300 - 500,GBP 368,7 OCT – 28 JAN 2010,https://www.christies.com/en/lot/lot-469461?ldp_breadcrumb=back
Alphonse Legros,,GBP 150 - 250,GBP 86,7 OCT – 28 JAN 2010,https://www.christies.com/en/lot/lot-469466?ldp_breadcrumb=back
Dean Wolstenholme Junior,,GBP 400 - 600,GBP 437,7 OCT – 28 JAN 2010,https://www.christies.com/en/lot/lot-469469?ldp_breadcrumb=back
After Henry Thomas Alken,,GBP 300 - 500,GBP 322,7 OCT – 28 JAN 2010,https://www.christies.com/en/lot/lot-469470?ldp_breadcrumb=back
After Henry Alken,,"GBP 1,000 - 2,000","GBP 1,150",7 OCT – 28 JAN 2010,https://www.christies.com/en/lot/lot-469471?ldp_breadcrumb=back
After Henry Alken,,GBP 200 - 400,GBP 219,7 OCT – 28 JAN 2010,https://www.christies.com/en/lot/lot-469472?ldp_breadcrumb=back
After Henry Alken,,GBP 200 - 300,GBP 345,7 OCT – 28 JAN 2010,https://www.christies.com/en/lot/lot-469473?ldp_breadcrumb=back
After G. H. Alken Jnr,,"GBP 1,500 - 2,000","GBP 2,185",7 OCT – 28 JAN 2010,https://www.christies.com/en/lot/lot-469474?ldp_breadcrumb=back
After Clifton Thomson,,GBP 200 - 300,GBP 173,7 OCT – 28 JAN 2010,https://www.christies.com/en/lot/lot-469475?ldp_breadcrumb=back
Charles Hunt Junior,,GBP 400 - 600,GBP 437,7 OCT – 28 JAN 2010,https://www.christies.com/en/lot/lot-469477?ldp_breadcrumb=back
After Sir Francis Grant,,GBP 300 - 500,GBP 575,7 OCT – 28 JAN 2010,https://www.christies.com/en/lot/lot-469480?ldp_breadcrumb=back
After John Frederick Herring,,GBP 250 - 350,GBP 276,7 OCT – 28 JAN 2010,https://www.christies.com/en/lot/lot-469481?ldp_breadcrumb=back
Cecil Charles Windsor Aldin,,GBP 400 - 600,GBP 978,7 OCT – 28 JAN 2010,https://www.christies.com/en/lot/lot-469485?ldp_breadcrumb=back
After John Smith,,GBP 25 - 200,GBP 23,7 OCT – 28 JAN 2010,https://www.christies.com/en/lot/lot-469488?ldp_breadcrumb=back
Samuel and Nathaniel Buck,,GBP 250 - 350,GBP 322,7 OCT – 28 JAN 2010,https://www.christies.com/en/lot/lot-469489?ldp_breadcrumb=back
Francesco Piranesi,,GBP 250 - 350,GBP 414,7 OCT – 28 JAN 2010,https://www.christies.com/en/lot/lot-469490?ldp_breadcrumb=back
Giovanni Battista Piranesi,,GBP 600 - 800,GBP 748,7 OCT – 28 JAN 2010,https://www.christies.com/en/lot/lot-469491?ldp_breadcrumb=back
Giovanni Battista Piranesi,,GBP 600 - 800,GBP 690,7 OCT – 28 JAN 2010,https://www.christies.com/en/lot/lot-469492?ldp_breadcrumb=back
Francesco Piranesi,,GBP 400 - 600,GBP 437,7 OCT – 28 JAN 2010,https://www.christies.com/en/lot/lot-469493?ldp_breadcrumb=back
Francesco Piranesi,,GBP 600 - 800,GBP 863,7 OCT – 28 JAN 2010,https://www.christies.com/en/lot/lot-469494?ldp_breadcrumb=back
Francesco Piranesi,,GBP 600 - 800,GBP 920,7 OCT – 28 JAN 2010,https://www.christies.com/en/lot/lot-469495?ldp_breadcrumb=back
After Francesco Panini,,GBP 600 - 800,GBP 633,7 OCT – 28 JAN 2010,https://www.christies.com/en/lot/lot-469496?ldp_breadcrumb=back
After Lieutenant James Hunter,,GBP 250 - 350,GBP 368,7 OCT – 28 JAN 2010,https://www.christies.com/en/lot/lot-469500?ldp_breadcrumb=back
Thomas and William Daniell,,GBP 200 - 400,GBP 633,7 OCT – 28 JAN 2010,https://www.christies.com/en/lot/lot-469501?ldp_breadcrumb=back
"William Daniell, R. A.",,GBP 300 - 400,GBP 403,7 OCT – 28 JAN 2010,https://www.christies.com/en/lot/lot-469502?ldp_breadcrumb=back
"After Joseph Mallord William Turner, R. A.",,GBP 250 - 350,GBP 483,7 OCT – 28 JAN 2010,https://www.christies.com/en/lot/lot-469503?ldp_breadcrumb=back
After Captain Robert Smith,,"GBP 15,000 - 25,000","GBP 18,400",7 OCT – 28 JAN 2010,https://www.christies.com/en/lot/lot-469505?ldp_breadcrumb=back
After Lieutenant Joseph Moore and Captain Frederick Marryat,,GBP 300 - 500,GBP 437,7 OCT – 28 JAN 2010,https://www.christies.com/en/lot/lot-469506?ldp_breadcrumb=back
After Lieutenant Joseph Moore,,GBP 400 - 600,GBP 633,7 OCT – 28 JAN 2010,https://www.christies.com/en/lot/lot-469507?ldp_breadcrumb=back
A FRENCH IVORY WRITING TABLET**,14TH CENTURY,"USD 2,200 - 2,600","USD 2,530",,https://www.christies.com/en/lot/lot-473439?ldp_breadcrumb=back
A GERMAN STEEL HORSE MUZZLE,LATE 16TH CENTURY,"USD 800 - 1,000","USD 2,990",,https://www.christies.com/en/lot/lot-473441?ldp_breadcrumb=back
A BOX WITH SIX LIMOGES POLYCHROME ENAMELLED PLAQUES,"THE PLAQUES, FRENCH, PROBABLY 13TH CENTURY","USD 3,000 - 5,000","USD 2,300",,https://www.christies.com/en/lot/lot-473443?ldp_breadcrumb=back
A PAIR OF BYZANTINE FILIGREE AND GLASS-MOUNTED BOOK COVERS,,"USD 4,000 - 6,000","USD 2,990",,https://www.christies.com/en/lot/lot-473445?ldp_breadcrumb=back
A NORTHERN ITALIAN PARTIAL-GILT AND POLYCHROME IVORY COMB**,"LOMBARD OR VENETIAN, CIRCA 1380","USD 20,000 - 30,000","USD 29,900",,https://www.christies.com/en/lot/lot-473449?ldp_breadcrumb=back
AN ITALIAN GILT-COPPER AND ENAMELLED LID FROM AN INCENSE BOAT,"SIENESE, SECOND HALF 14TH CENTURY","USD 8,000 - 12,000","USD 8,050",,https://www.christies.com/en/lot/lot-473452?ldp_breadcrumb=back
A FLEMISH SILVER-GILT CHALICE,CIRCA 1500,"USD 6,000 - 8,000","USD 5,750",,https://www.christies.com/en/lot/lot-473453?ldp_breadcrumb=back
A GREEK FILIGREE AND BOXWOOD CROSS,"MOUNT ATHOS, 18TH CENTURY","USD 3,000 - 5,000","USD 2,990",,https://www.christies.com/en/lot/lot-473459?ldp_breadcrumb=back
A GERMAN FRUITWOOD DOUBLE FIGURE OF THE MADONNA AND CHILD AND GOD THE FATHER,EARLY 16TH CENTURY,"USD 6,000 - 8,000","USD 5,750",,https://www.christies.com/en/lot/lot-473460?ldp_breadcrumb=back
A GERMAN LIMEWOOD RELIEF OF CHRIST AS MAN OF SORROWS FLANKED BY ANGELS (SCHMERZENSMANN),"NUREMBERG SCHOOL, CIRCA 1480, CIRCLE OF HANS KLOCKER","USD 20,000 - 30,000","USD 20,700",,https://www.christies.com/en/lot/lot-473462?ldp_breadcrumb=back
AN ITALIAN TERRACOTTA RELIEF OF GOD CREATING THE ANIMALS,"IN THE GOTHIC STYLE, AFTER LORENZO MAITANI","USD 4,000 - 6,000","USD 3,450",,https://www.christies.com/en/lot/lot-473463?ldp_breadcrumb=back
A SOUTH GERMAN POLYCHROME AND GILT LIMEWOOD SHALLOW RELIEF OF THE ANNUNCIATION,EARLY 16TH CENTURY,"USD 5,000 - 8,000","USD 5,175",,https://www.christies.com/en/lot/lot-473468?ldp_breadcrumb=back
A FRENCH PARCEL-GILT ALABASTER FIGURE OF THE MADONNA,14TH CENTURY,"USD 6,000 - 8,000","USD 8,050",,https://www.christies.com/en/lot/lot-473472?ldp_breadcrumb=back
A MARBLE RELIEF OF SAINT JEROME IN THE DESERT,"PROBABLY VENETIAN OR SOUTH GERMAN, LATE 16TH OR EARLY 17TH CENTURY","USD 5,000 - 7,000","USD 8,050",,https://www.christies.com/en/lot/lot-473473?ldp_breadcrumb=back
A FRENCH WOOD GROUP OF SAINT ROCH AND AN ANGEL,16TH CENTURY,"USD 4,000 - 6,000","USD 8,050",,https://www.christies.com/en/lot/lot-473475?ldp_breadcrumb=back
A SOUTH GERMAN POLYCHROME AND GILTWOOD RELIEF BUST OF SAINT AGNES,EARLY 16TH CENTURY,"USD 12,000 - 18,000","USD 13,800",,https://www.christies.com/en/lot/lot-473476?ldp_breadcrumb=back
A SOUTH GERMAN POLYCHROME WOOD FIGURE OF SAINT JEROME THE PENITENT,16TH CENTURY,"USD 10,000 - 15,000","USD 17,250",,https://www.christies.com/en/lot/lot-473477?ldp_breadcrumb=back
AN AUSTRIAN POLYCHROME LIMEWOOD GROUP OF THE MADONNA AND CHILD,LATE 14TH CENTURY,"USD 20,000 - 30,000","USD 36,800",,https://www.christies.com/en/lot/lot-473479?ldp_breadcrumb=back
A SOUTH GERMAN POLYCHROME WOOD GROUP OF SAINT JEROME AND THE LION,EARLY 16TH CENTURY,"USD 5,000 - 7,000","USD 2,530",,https://www.christies.com/en/lot/lot-473480?ldp_breadcrumb=back
A MALINES POLYCHROME WOOD FIGURE OF THE CHRIST CHILD,EARLY 16TH CENTURY,"USD 6,000 - 8,000","USD 13,800",,https://www.christies.com/en/lot/lot-473481?ldp_breadcrumb=back
A SOUTH GERMAN POLYCHROME WOOD FIGURE OF THE CHRIST CHILD,LATE 15TH/EARLY 16TH CENTURY,"USD 7,000 - 10,000","USD 3,450",,https://www.christies.com/en/lot/lot-473482?ldp_breadcrumb=back
A MALINES PARCEL-GILT ALABASTER RELIEF,"EARLY 17TH CENTURY, ATTRIBUTED TO NICOLAS DAEMS (ACTIVE 1611-32)","USD 3,000 - 5,000","USD 9,200",,https://www.christies.com/en/lot/lot-473483?ldp_breadcrumb=back
A NORTHERN ITALIAN GILT-METAL AND MOTHER-OF-PEARL PLAQUETTE,EARLY 16TH CENTURY,"USD 5,000 - 7,000","USD 5,750",,https://www.christies.com/en/lot/lot-473484?ldp_breadcrumb=back
A PAIR OF GERMAN POLYCHROME LIMEWOOD FIGURES OF SAINTS PETER AND ANDREW,"EARLY 16TH CENTURY, FROM THE CIRCLE OF TILMAN RIEMENSCHNEIDER","USD 25,000 - 35,000","USD 23,000",,https://www.christies.com/en/lot/lot-473486?ldp_breadcrumb=back
A SOUTH GERMAN POLYCHROME AND GILTWOOD GROUP OF THE MADONNA AND CHILD,LATE 15TH/EARLY 16TH CENTURY,"USD 15,000 - 20,000","USD 12,650",,https://www.christies.com/en/lot/lot-473488?ldp_breadcrumb=back
A FRENCH POLYCHROME OAK FIGURE OF A KNEELING DONOR,EARLY 16TH CENTURY,"USD 10,000 - 15,000","USD 8,050",,https://www.christies.com/en/lot/lot-473491?ldp_breadcrumb=back
A NETHERLANDISH OAK FEMALE FIGURE,16TH CENTURY,"USD 6,000 - 8,000","USD 8,625",,https://www.christies.com/en/lot/lot-473492?ldp_breadcrumb=back
A NETHERLANDISH OAK FIGURE OF ST. JEROME WITH THE LION,16TH CENTURY,"USD 6,000 - 8,000","USD 5,750",,https://www.christies.com/en/lot/lot-473493?ldp_breadcrumb=back
A FRENCH POLYCHROME WALNUT GROUP OF THE MADONNA AND CHILD,14TH CENTURY,"USD 10,000 - 15,000","USD 18,400",,https://www.christies.com/en/lot/lot-473495?ldp_breadcrumb=back
A BOHEMIAN ENGRAVED COLOUR-TWIST GOBLET AND COVER,CIRCA 1730,"USD 1,500 - 2,000","USD 1,840",,https://www.christies.com/en/lot/lot-473498?ldp_breadcrumb=back
A SILESIAN WINE-GLASS,CIRCA 1765,USD 700 - 900,USD 460,,https://www.christies.com/en/lot/lot-473499?ldp_breadcrumb=back
TWO BOHEMIAN ZWISCHENGOLDGLAS BEAKERS,CIRCA 1735,"USD 2,000 - 3,000","USD 5,175",,https://www.christies.com/en/lot/lot-473500?ldp_breadcrumb=back
A BOHEMIAN ZWISCHENGOLDGLAS GOBLET AND COVER,CIRCA 1735,"USD 1,200 - 1,800","USD 5,175",,https://www.christies.com/en/lot/lot-473501?ldp_breadcrumb=back
TWO BOHEMIAN ZWISCHENGOLDGLAS BEAKERS,CIRCA 1735,"USD 1,500 - 2,000","USD 4,830",,https://www.christies.com/en/lot/lot-473502?ldp_breadcrumb=back
TWO BOHEMIAN ZWISCHENGOLDGLAS BEAKERS,CIRCA 1735,"USD 1,500 - 2,000","USD 4,025",,https://www.christies.com/en/lot/lot-473503?ldp_breadcrumb=back
A HISPANO-MORESQUE COPPER-LUSTER BOWL,"18TH CENTURY, PROBABLY CATALAN","USD 800 - 1,200","USD 1,955",,https://www.christies.com/en/lot/lot-473505?ldp_breadcrumb=back
A TUSCAN MAIOLICA EWER,"LATE 14TH CENTURY/EARLY 15TH CENTURY, PROBABLY ORVIETO","USD 3,000 - 5,000","USD 4,025",,https://www.christies.com/en/lot/lot-473506?ldp_breadcrumb=back
A TUSCAN MAIOLICA EWER,"EARLY 15TH CENTURY, PROBABLY ORVIETO","USD 2,500 - 3,500","USD 2,875",,https://www.christies.com/en/lot/lot-473507?ldp_breadcrumb=back
A DERUTA LUSTRED PIATTO DA POMPA,CIRCA 1520-30,"USD 30,000 - 50,000","USD 34,500",,https://www.christies.com/en/lot/lot-473508?ldp_breadcrumb=back
A CENTRAL ITALIAN ALBARELLO,CIRCA 1550,"USD 10,000 - 15,000","USD 11,500",,https://www.christies.com/en/lot/lot-473512?ldp_breadcrumb=back
A CASTEL DURANTE MAIOLICA ALBARELLO,DATED 1555,"USD 8,000 - 10,000","USD 9,200",,https://www.christies.com/en/lot/lot-473513?ldp_breadcrumb=back
A CASTEL DURANTE MAIOLICA ALBARELLO,CIRCA 1555,"USD 8,000 - 10,000","USD 9,200",,https://www.christies.com/en/lot/lot-473514?ldp_breadcrumb=back
A PAIR OF VENICE MAIOLICA GLOBULAR VASES (VASO A PALLA),"CIRCA 1560, WORKSHOP OF DOMENICO DA VENEZIA","USD 6,000 - 8,000","USD 21,850",,https://www.christies.com/en/lot/lot-473515?ldp_breadcrumb=back
AN ISTORIATO TAZZA,"CIRCA 1550, DUCHY OF URBINO","USD 4,000 - 6,000","USD 4,830",,https://www.christies.com/en/lot/lot-473519?ldp_breadcrumb=back
AN URBINO MAIOLICA ARMORIAL MARRIAGE PLATE,"CIRCA 1593, WORKSHOP OF THE PATANAZZI","USD 10,000 - 15,000","USD 11,500",,https://www.christies.com/en/lot/lot-473521?ldp_breadcrumb=back
AN ITALIAN MAIOLICA ISTORIATO WINE COOLER,"CIRCA 1550, WORKSHOP OF ORAZIO FONTANA","USD 40,000 - 60,000","USD 55,200",,https://www.christies.com/en/lot/lot-473525?ldp_breadcrumb=back
AN FRENCH (LYON) MAIOLICA ISTORIATO DISH,SECOND HALF OF THE 16TH CENTURY,"USD 10,000 - 15,000","USD 10,925",,https://www.christies.com/en/lot/lot-473526?ldp_breadcrumb=back
A PAIR OF CASTELLI ISTORIATO PLAQUES,"SECOND HALF OF THE 18TH CENTURY, WORKSHOP OF THE GRUE FAMILY, THE REVERSES INSCRIBED IN BLACK INK 12. AND 15., REPECTIVELY","USD 5,000 - 7,000","USD 4,600",,https://www.christies.com/en/lot/lot-473527?ldp_breadcrumb=back
AN ITALIAN MAIOLICA BLUE AND YELLOW GLAZED PLAQUE,18TH CENTURY,"USD 2,000 - 3,000",USD 633,,https://www.christies.com/en/lot/lot-473528?ldp_breadcrumb=back
A CASTELLI MAIOLICA TONDO,"MID 18TH CENTURY, GRUE FAMILY WORKSHOP","USD 1,500 - 2,000",USD 805,,https://www.christies.com/en/lot/lot-473529?ldp_breadcrumb=back
A CASTELLI MAIOLICA TONDO,18TH CENTURY,"USD 1,500 - 2,000",USD 345,,https://www.christies.com/en/lot/lot-473530?ldp_breadcrumb=back
A CASTELLI MAIOLICA PLATE,"FIRST HALF 18TH CENTURY, ATTRIBUTED TO NICOLA CAPPELLETTI","USD 2,500 - 3,500","USD 1,035",,https://www.christies.com/en/lot/lot-473531?ldp_breadcrumb=back
A CASTELLI MAIOLICA PLATE,"FIRST HALF 18TH CENTURY, PROBABLY NICOLA CAPPELLETTI","USD 1,000 - 1,500",USD 575,,https://www.christies.com/en/lot/lot-473532?ldp_breadcrumb=back
A CASTELLI MAIOLICA PLATE,"FIRST HALF OF 18TH CENTURY, PROBABLY NICOLA CAPPELLETTI","USD 1,000 - 1,500",USD 863,,https://www.christies.com/en/lot/lot-473533?ldp_breadcrumb=back
A CASTELLI MAIOLICA PLATE,"FIRST HALF 18TH CENTURY, POSSIBLY BY NICOLA CAPPELLETTI","USD 1,000 - 1,500",USD 690,,https://www.christies.com/en/lot/lot-473534?ldp_breadcrumb=back
A CASTELLI MAIOLICA PLATE,FIRST HALF 18TH CENTURY,"USD 1,000 - 1,500",USD 805,,https://www.christies.com/en/lot/lot-473535?ldp_breadcrumb=back
A CASTELLI MAIOLICA PLAQUE,18TH CENTURY,"USD 2,000 - 3,000","USD 1,150",,https://www.christies.com/en/lot/lot-473536?ldp_breadcrumb=back
A CASTELLI MAIOLICA PLAQUE,18TH CENTURY,"USD 2,000 - 3,000",USD 920,,https://www.christies.com/en/lot/lot-473537?ldp_breadcrumb=back
A CASTELLI ISTORIATO PLATE,"18TH CENTURY, ATTRIBUTED TO LIBORIO GRUE","USD 15,000 - 18,000","USD 13,800",,https://www.christies.com/en/lot/lot-473538?ldp_breadcrumb=back
AN ITALIAN MARBLE PORTRAIT RELIEF OF A YOUNG MAN,"LATE 15TH CENTURY, POSSIBLY MILANESE OR FERRARESE","USD 8,000 - 12,000","USD 21,850",,https://www.christies.com/en/lot/lot-473541?ldp_breadcrumb=back
A GLAZED TERRACOTTA RELIEF LUNETTE OF SANTA BRIGIDA (ST. BRIGITTE) FLANKED BY TWO HOODED CONFRATERNITY MEMBERS,"ATTRIBUTED TO ANDREA DELLA ROBBIA (1435-1525), FLORENTINE, LATE 15TH CENTURY","USD 20,000 - 30,000","USD 40,250",,https://www.christies.com/en/lot/lot-473542?ldp_breadcrumb=back
A PAIR OF NETHERLANDISH OAK FIGURES FROM THE TREE OF JESSE,16TH CENTURY,"USD 7,000 - 10,000","USD 12,650",,https://www.christies.com/en/lot/lot-473544?ldp_breadcrumb=back
A SOUTH GERMAN POLYCHROME AND GILTWOOD FIGURE OF MARY MAGDALENE,LATE 15TH/EARLY 16TH CENTURY,"USD 8,000 - 12,000","USD 13,800",,https://www.christies.com/en/lot/lot-473546?ldp_breadcrumb=back
A NETHERLANDISH OAK FIGURE OF A FEMALE SAINT,LATE 15TH CENTURY,"USD 6,000 - 8,000","USD 5,750",,https://www.christies.com/en/lot/lot-473548?ldp_breadcrumb=back
